,County,County Code,Year,Year Code,Cause of death,Deaths,Population,Crude Rate
2301,"Gallatin County, IL",17059,2016,2016,"Acute myocardial infarction, unspecified",12,5212,0
2302,"Greene County, IL",17061,2016,2016,"Bronchus or lung, unspecified - Malignant neoplasms",13,13093,0
2303,"Greene County, IL",17061,2016,2016,"Chronic obstructive pulmonary disease, unspecified",15,13093,0
2304,"Greene County, IL",17061,2017,2017,"Acute myocardial infarction, unspecified",11,13174,0
2305,"Greene County, IL",17061,2017,2017,Atherosclerotic heart disease,12,13174,0
2306,"Greene County, IL",17061,2018,2018,"Bronchus or lung, unspecified - Malignant neoplasms",10,13044,0
2307,"Greene County, IL",17061,2018,2018,"Alzheimer disease, unspecified",10,13044,0
2308,"Greene County, IL",17061,2018,2018,"Acute myocardial infarction, unspecified",10,13044,0
2309,"Greene County, IL",17061,2019,2019,"Acute myocardial infarction, unspecified",13,12969,0
2310,"Greene County, IL",17061,2019,2019,Atherosclerotic heart disease,10,12969,0
2311,"Grundy County, IL",17063,2016,2016,"Bronchus or lung, unspecified - Malignant neoplasms",29,50437,57
2312,"Grundy County, IL",17063,2016,2016,Unspecified dementia,22,50437,43
2313,"Grundy County, IL",17063,2016,2016,"Alzheimer disease, unspecified",11,50437,0
2314,"Grundy County, IL",17063,2016,2016,"Acute myocardial infarction, unspecified",21,50437,41
2315,"Grundy County, IL",17063,2016,2016,Atherosclerotic heart disease,28,50437,55
2316,"Grundy County, IL",17063,2016,2016,"Stroke, not specified as haemorrhage or infarction",12,50437,0
2317,"Grundy County, IL",17063,2016,2016,"Chronic obstructive pulmonary disease, unspecified",24,50437,47
2318,"Grundy County, IL",17063,2017,2017,"Colon, unspecified - Malignant neoplasms",10,50586,0
2319,"Grundy County, IL",17063,2017,2017,"Bronchus or lung, unspecified - Malignant neoplasms",25,50586,49
2320,"Grundy County, IL",17063,2017,2017,"Unspecified diabetes mellitus, without complications",10,50586,0
2321,"Grundy County, IL",17063,2017,2017,Unspecified dementia,23,50586,45
2322,"Grundy County, IL",17063,2017,2017,Parkinson disease,10,50586,0
2323,"Grundy County, IL",17063,2017,2017,"Alzheimer disease, unspecified",10,50586,0
2324,"Grundy County, IL",17063,2017,2017,"Acute myocardial infarction, unspecified",19,50586,0
2325,"Grundy County, IL",17063,2017,2017,Atherosclerotic heart disease,25,50586,49
2326,"Grundy County, IL",17063,2017,2017,"Pneumonia, unspecified",14,50586,0
2327,"Grundy County, IL",17063,2017,2017,"Chronic obstructive pulmonary disease, unspecified",25,50586,49
2328,"Grundy County, IL",17063,2018,2018,"Bronchus or lung, unspecified - Malignant neoplasms",22,50972,43
2329,"Grundy County, IL",17063,2018,2018,"Unspecified diabetes mellitus, without complications",18,50972,0
2330,"Grundy County, IL",17063,2018,2018,Unspecified dementia,17,50972,0
2331,"Grundy County, IL",17063,2018,2018,"Alzheimer disease, unspecified",23,50972,45
2332,"Grundy County, IL",17063,2018,2018,"Acute myocardial infarction, unspecified",25,50972,49
2333,"Grundy County, IL",17063,2018,2018,Atherosclerotic heart disease,23,50972,45
2334,"Grundy County, IL",17063,2018,2018,Congestive heart failure,13,50972,0
2335,"Grundy County, IL",17063,2018,2018,"Chronic obstructive pulmonary disease, unspecified",19,50972,0
2336,"Grundy County, IL",17063,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",35,51054,68
2337,"Grundy County, IL",17063,2019,2019,"Breast, unspecified - Malignant neoplasms",12,51054,0
2338,"Grundy County, IL",17063,2019,2019,"Vascular dementia, unspecified",10,51054,0
2339,"Grundy County, IL",17063,2019,2019,Unspecified dementia,13,51054,0
2340,"Grundy County, IL",17063,2019,2019,Parkinson disease,16,51054,0
2341,"Grundy County, IL",17063,2019,2019,"Alzheimer disease, unspecified",17,51054,0
2342,"Grundy County, IL",17063,2019,2019,"Acute myocardial infarction, unspecified",20,51054,39
2343,"Grundy County, IL",17063,2019,2019,Atherosclerotic heart disease,27,51054,52
2344,"Grundy County, IL",17063,2019,2019,Congestive heart failure,15,51054,0
2345,"Grundy County, IL",17063,2019,2019,"Chronic obstructive pulmonary disease, unspecified",20,51054,39
2346,"Hamilton County, IL",17065,2017,2017,"Cardiac arrest, unspecified",16,8194,0
2347,"Hamilton County, IL",17065,2017,2017,"Chronic obstructive pulmonary disease, unspecified",10,8194,0
2348,"Hamilton County, IL",17065,2019,2019,"Chronic obstructive pulmonary disease, unspecified",12,8116,0
2349,"Hancock County, IL",17067,2016,2016,"Septicaemia, unspecified",10,18508,0
2350,"Hancock County, IL",17067,2016,2016,"Bronchus or lung, unspecified - Malignant neoplasms",12,18508,0
2351,"Hancock County, IL",17067,2016,2016,"Acute myocardial infarction, unspecified",18,18508,0
2352,"Hancock County, IL",17067,2016,2016,"Chronic obstructive pulmonary disease, unspecified",10,18508,0
2353,"Hancock County, IL",17067,2017,2017,"Bronchus or lung, unspecified - Malignant neoplasms",12,18020,0
2354,"Hancock County, IL",17067,2017,2017,"Acute myocardial infarction, unspecified",17,18020,0
2355,"Hancock County, IL",17067,2018,2018,"Bronchus or lung, unspecified - Malignant neoplasms",10,17844,0
2356,"Hancock County, IL",17067,2018,2018,"Acute myocardial infarction, unspecified",12,17844,0
2357,"Hancock County, IL",17067,2018,2018,"Chronic obstructive pulmonary disease, unspecified",10,17844,0
2358,"Hancock County, IL",17067,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",17,17708,0
2359,"Hancock County, IL",17067,2019,2019,"Acute myocardial infarction, unspecified",16,17708,0
2360,"Hancock County, IL",17067,2019,2019,Atherosclerotic heart disease,10,17708,0
2361,"Henderson County, IL",17071,2016,2016,"Chronic obstructive pulmonary disease, unspecified",11,6869,0
2362,"Henry County, IL",17073,2016,2016,"Pancreas, unspecified - Malignant neoplasms",12,49280,0
2363,"Henry County, IL",17073,2016,2016,"Bronchus or lung, unspecified - Malignant neoplasms",35,49280,71
2364,"Henry County, IL",17073,2016,2016,Unspecified dementia,36,49280,73
2365,"Henry County, IL",17073,2016,2016,"Alzheimer disease, unspecified",13,49280,0
2366,"Henry County, IL",17073,2016,2016,"Acute myocardial infarction, unspecified",18,49280,0
2367,"Henry County, IL",17073,2016,2016,"Atherosclerotic cardiovascular disease, so described",10,49280,0
2368,"Henry County, IL",17073,2016,2016,Atherosclerotic heart disease,46,49280,93
2369,"Henry County, IL",17073,2016,2016,Congestive heart failure,15,49280,0
2370,"Henry County, IL",17073,2016,2016,"Stroke, not specified as haemorrhage or infarction",10,49280,0
2371,"Henry County, IL",17073,2016,2016,"Pneumonia, unspecified",13,49280,0
2372,"Henry County, IL",17073,2016,2016,"Chronic obstructive pulmonary disease, unspecified",37,49280,75
2373,"Henry County, IL",17073,2017,2017,"Colon, unspecified - Malignant neoplasms",11,49328,0
2374,"Henry County, IL",17073,2017,2017,"Bronchus or lung, unspecified - Malignant neoplasms",27,49328,54
2375,"Henry County, IL",17073,2017,2017,Unspecified dementia,23,49328,46
2376,"Henry County, IL",17073,2017,2017,"Alzheimer disease, unspecified",16,49328,0
2377,"Henry County, IL",17073,2017,2017,"Acute myocardial infarction, unspecified",16,49328,0
2378,"Henry County, IL",17073,2017,2017,Atherosclerotic heart disease,41,49328,83
2379,"Henry County, IL",17073,2017,2017,Congestive heart failure,25,49328,50
2380,"Henry County, IL",17073,2017,2017,"Stroke, not specified as haemorrhage or infarction",11,49328,0
2381,"Henry County, IL",17073,2017,2017,"Pneumonia, unspecified",12,49328,0
2382,"Henry County, IL",17073,2017,2017,"Chronic obstructive pulmonary disease, unspecified",30,49328,60
2383,"Henry County, IL",17073,2017,2017,Senility,10,49328,0
2384,"Henry County, IL",17073,2018,2018,"Colon, unspecified - Malignant neoplasms",13,49090,0
2385,"Henry County, IL",17073,2018,2018,"Bronchus or lung, unspecified - Malignant neoplasms",30,49090,61
2386,"Henry County, IL",17073,2018,2018,"Breast, unspecified - Malignant neoplasms",11,49090,0
2387,"Henry County, IL",17073,2018,2018,Unspecified dementia,24,49090,48
2388,"Henry County, IL",17073,2018,2018,"Alzheimer disease, unspecified",16,49090,0
2389,"Henry County, IL",17073,2018,2018,"Acute myocardial infarction, unspecified",20,49090,40
2390,"Henry County, IL",17073,2018,2018,Atherosclerotic heart disease,33,49090,67
2391,"Henry County, IL",17073,2018,2018,"Cardiac arrest, unspecified",10,49090,0
2392,"Henry County, IL",17073,2018,2018,Atrial fibrillation and flutter,10,49090,0
2393,"Henry County, IL",17073,2018,2018,Congestive heart failure,30,49090,61
2394,"Henry County, IL",17073,2018,2018,"Chronic obstructive pulmonary disease, unspecified",28,49090,57
2395,"Henry County, IL",17073,2019,2019,"Colon, unspecified - Malignant neoplasms",10,48913,0
2396,"Henry County, IL",17073,2019,2019,"Pancreas, unspecified - Malignant neoplasms",10,48913,0
2397,"Henry County, IL",17073,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",32,48913,65
2398,"Henry County, IL",17073,2019,2019,"Breast, unspecified - Malignant neoplasms",12,48913,0
2399,"Henry County, IL",17073,2019,2019,Unspecified dementia,23,48913,47
2400,"Henry County, IL",17073,2019,2019,"Alzheimer disease, unspecified",12,48913,0
2401,"Henry County, IL",17073,2019,2019,"Acute myocardial infarction, unspecified",14,48913,0
2402,"Henry County, IL",17073,2019,2019,"Atherosclerotic cardiovascular disease, so described",11,48913,0
2403,"Henry County, IL",17073,2019,2019,Atherosclerotic heart disease,44,48913,90
2404,"Henry County, IL",17073,2019,2019,Congestive heart failure,16,48913,0
2405,"Henry County, IL",17073,2019,2019,"Stroke, not specified as haemorrhage or infarction",15,48913,0
2406,"Henry County, IL",17073,2019,2019,"Chronic obstructive pulmonary disease, unspecified",27,48913,55
2407,"Iroquois County, IL",17075,2016,2016,"Bronchus or lung, unspecified - Malignant neoplasms",31,28334,109
2408,"Iroquois County, IL",17075,2016,2016,Unspecified dementia,11,28334,0
2409,"Iroquois County, IL",17075,2016,2016,"Alzheimer disease, unspecified",30,28334,105
2410,"Iroquois County, IL",17075,2016,2016,"Acute myocardial infarction, unspecified",18,28334,0
2411,"Iroquois County, IL",17075,2016,2016,"Atherosclerotic cardiovascular disease, so described",13,28334,0
2412,"Iroquois County, IL",17075,2016,2016,Atherosclerotic heart disease,28,28334,98
2413,"Iroquois County, IL",17075,2016,2016,Congestive heart failure,13,28334,0
2414,"Iroquois County, IL",17075,2016,2016,"Stroke, not specified as haemorrhage or infarction",15,28334,0
2415,"Iroquois County, IL",17075,2016,2016,"Chronic obstructive pulmonary disease, unspecified",21,28334,74
2416,"Iroquois County, IL",17075,2017,2017,"Bronchus or lung, unspecified - Malignant neoplasms",16,27876,0
2417,"Iroquois County, IL",17075,2017,2017,Unspecified dementia,15,27876,0
2418,"Iroquois County, IL",17075,2017,2017,"Alzheimer disease, unspecified",20,27876,71
2419,"Iroquois County, IL",17075,2017,2017,Hypertensive heart disease without (congestive) heart failure,10,27876,0
2420,"Iroquois County, IL",17075,2017,2017,"Acute myocardial infarction, unspecified",17,27876,0
2421,"Iroquois County, IL",17075,2017,2017,Atherosclerotic heart disease,21,27876,75
2422,"Iroquois County, IL",17075,2017,2017,"Chronic obstructive pulmonary disease, unspecified",20,27876,71
2423,"Iroquois County, IL",17075,2018,2018,"Bronchus or lung, unspecified - Malignant neoplasms",25,27604,90
2424,"Iroquois County, IL",17075,2018,2018,Unspecified dementia,20,27604,72
2425,"Iroquois County, IL",17075,2018,2018,"Alzheimer disease, unspecified",21,27604,76
2426,"Iroquois County, IL",17075,2018,2018,"Acute myocardial infarction, unspecified",30,27604,108
2427,"Iroquois County, IL",17075,2018,2018,Atherosclerotic heart disease,21,27604,76
2428,"Iroquois County, IL",17075,2018,2018,Congestive heart failure,10,27604,0
2429,"Iroquois County, IL",17075,2018,2018,"Stroke, not specified as haemorrhage or infarction",12,27604,0
2430,"Iroquois County, IL",17075,2018,2018,"Chronic obstructive pulmonary disease, unspecified",21,27604,76
2431,"Iroquois County, IL",17075,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",25,27114,92
2432,"Iroquois County, IL",17075,2019,2019,Unspecified dementia,12,27114,0
2433,"Iroquois County, IL",17075,2019,2019,"Alzheimer disease, unspecified",20,27114,73
2434,"Iroquois County, IL",17075,2019,2019,"Acute myocardial infarction, unspecified",22,27114,81
2435,"Iroquois County, IL",17075,2019,2019,Atherosclerotic heart disease,19,27114,0
2436,"Iroquois County, IL",17075,2019,2019,Congestive heart failure,10,27114,0
2437,"Iroquois County, IL",17075,2019,2019,"Stroke, not specified as haemorrhage or infarction",14,27114,0
2438,"Iroquois County, IL",17075,2019,2019,"Chronic obstructive pulmonary disease, unspecified",14,27114,0
2439,"Jackson County, IL",17077,2016,2016,"Septicaemia, unspecified",12,58870,0
2440,"Jackson County, IL",17077,2016,2016,"Bronchus or lung, unspecified - Malignant neoplasms",29,58870,49
2441,"Jackson County, IL",17077,2016,2016,Unspecified dementia,16,58870,0
2442,"Jackson County, IL",17077,2016,2016,"Alzheimer disease, unspecified",10,58870,0
2443,"Jackson County, IL",17077,2016,2016,"Acute myocardial infarction, unspecified",18,58870,0
2444,"Jackson County, IL",17077,2016,2016,Other forms of acute ischaemic heart disease,13,58870,0
2445,"Jackson County, IL",17077,2016,2016,Atherosclerotic heart disease,13,58870,0
2446,"Jackson County, IL",17077,2016,2016,Congestive heart failure,12,58870,0
2447,"Jackson County, IL",17077,2016,2016,"Heart failure, unspecified",13,58870,0
2448,"Jackson County, IL",17077,2016,2016,"Pneumonia, unspecified",11,58870,0
2449,"Jackson County, IL",17077,2016,2016,"Chronic obstructive pulmonary disease, unspecified",25,58870,42
2450,"Jackson County, IL",17077,2017,2017,"Septicaemia, unspecified",10,58284,0
2451,"Jackson County, IL",17077,2017,2017,"Bronchus or lung, unspecified - Malignant neoplasms",28,58284,48
2452,"Jackson County, IL",17077,2017,2017,Unspecified dementia,14,58284,0
2453,"Jackson County, IL",17077,2017,2017,"Alzheimer disease, unspecified",11,58284,0
2454,"Jackson County, IL",17077,2017,2017,"Acute myocardial infarction, unspecified",16,58284,0
2455,"Jackson County, IL",17077,2017,2017,Atherosclerotic heart disease,12,58284,0
2456,"Jackson County, IL",17077,2017,2017,Congestive heart failure,15,58284,0
2457,"Jackson County, IL",17077,2017,2017,"Heart failure, unspecified",22,58284,37
2458,"Jackson County, IL",17077,2017,2017,"Chronic obstructive pulmonary disease, unspecified",21,58284,36
2459,"Jackson County, IL",17077,2018,2018,"Septicaemia, unspecified",14,57419,0
2460,"Jackson County, IL",17077,2018,2018,"Bronchus or lung, unspecified - Malignant neoplasms",32,57419,55
2461,"Jackson County, IL",17077,2018,2018,"Breast, unspecified - Malignant neoplasms",13,57419,0
2462,"Jackson County, IL",17077,2018,2018,Unspecified dementia,12,57419,0
2463,"Jackson County, IL",17077,2018,2018,"Alzheimer disease, unspecified",19,57419,0
2464,"Jackson County, IL",17077,2018,2018,"Acute myocardial infarction, unspecified",14,57419,0
2465,"Jackson County, IL",17077,2018,2018,Atherosclerotic heart disease,22,57419,38
2466,"Jackson County, IL",17077,2018,2018,Congestive heart failure,17,57419,0
2467,"Jackson County, IL",17077,2018,2018,"Heart failure, unspecified",11,57419,0
2468,"Jackson County, IL",17077,2018,2018,"Chronic obstructive pulmonary disease, unspecified",29,57419,50
2469,"Jackson County, IL",17077,2019,2019,"Septicaemia, unspecified",15,56750,0
2470,"Jackson County, IL",17077,2019,2019,"Colon, unspecified - Malignant neoplasms",11,56750,0
2471,"Jackson County, IL",17077,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",27,56750,47
2472,"Jackson County, IL",17077,2019,2019,Unspecified dementia,20,56750,35
2473,"Jackson County, IL",17077,2019,2019,Parkinson disease,12,56750,0
2474,"Jackson County, IL",17077,2019,2019,"Alzheimer disease, unspecified",13,56750,0
2475,"Jackson County, IL",17077,2019,2019,"Acute myocardial infarction, unspecified",17,56750,0
2476,"Jackson County, IL",17077,2019,2019,Atherosclerotic heart disease,31,56750,54
2477,"Jackson County, IL",17077,2019,2019,Congestive heart failure,13,56750,0
2478,"Jackson County, IL",17077,2019,2019,"Heart failure, unspecified",13,56750,0
2479,"Jackson County, IL",17077,2019,2019,"Pneumonia, unspecified",10,56750,0
2480,"Jackson County, IL",17077,2019,2019,"Chronic obstructive pulmonary disease, unspecified",31,56750,54
2481,"Jasper County, IL",17079,2017,2017,"Acute myocardial infarction, unspecified",10,9578,0
