year,locationname,category,measure,data_value,totalpopulation,short_question_text
2018,17031071200,Health Outcomes,Chronic kidney disease among adults aged >=18 years,1.7,1906,Chronic Kidney Disease
2018,17031063400,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,32.8,2180,Binge Drinking
2018,17031062500,Health Outcomes,Coronary heart disease among adults aged >=18 years,2.2,1497,Coronary Heart Disease
2018,17031241100,Unhealthy Behaviors,Current smoking among adults aged >=18 years,14.2,3682,Current Smoking
2018,17031243200,Health Outcomes,Arthritis among adults aged >=18 years,11.1,2170,Arthritis
2018,17031020701,Health Outcomes,Arthritis among adults aged >=18 years,22.9,1704,Arthritis
2017,17031210900,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,25.9,3068,High Cholesterol
2018,17031070500,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,9.2,2928,Mental Health
2018,17031251900,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",18.1,5731,Core preventive services for older women
2018,17031200401,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,15.8,3603,Physical Health
2018,17031081900,Unhealthy Behaviors,Obesity among adults aged >=18 years,30.1,1053,Obesity
2018,17031071800,Prevention,Mammography use among women aged 50-74 years,82.8,2646,Mammography
2018,17031242000,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,3.7,4565,COPD
2017,17031030104,Health Outcomes,High blood pressure among adults aged >=18 years,18.3,3681,High Blood Pressure
2017,17031230900,Health Outcomes,High blood pressure among adults aged >=18 years,28.0,5399,High Blood Pressure
2018,17031222900,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,37.1,1244,Sleep <7 hours
2018,17031080202,Prevention,Current lack of health insurance among adults aged 18-64 years,7.4,3498,Health Insurance
2018,17031070700,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,6.6,3481,Physical Health
2018,17031210502,Prevention,Cervical cancer screening among adult women aged 21-65 years,79.0,4486,Cervical Cancer Screening
2018,17031251500,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,14.5,4784,Binge Drinking
2018,17031222900,Health Outcomes,All teeth lost among adults aged >=65 years,11.9,1244,Teeth Loss
2018,17031060100,Prevention,Mammography use among women aged 50-74 years,82.1,2569,Mammography
2018,17031191100,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,22.3,7414,Binge Drinking
2018,17031051300,Health Outcomes,Chronic kidney disease among adults aged >=18 years,1.3,2683,Chronic Kidney Disease
2018,17031032100,Prevention,Mammography use among women aged 50-74 years,80.0,7052,Mammography
2018,17031221500,Health Outcomes,Arthritis among adults aged >=18 years,15.6,2829,Arthritis
2018,17031030200,Unhealthy Behaviors,Current smoking among adults aged >=18 years,14.0,5369,Current Smoking
2018,17031071600,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,9.1,1783,Mental Health
2017,17031020802,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,29.8,6963,High Cholesterol
2018,17031100500,Prevention,Mammography use among women aged 50-74 years,77.3,5779,Mammography
2018,17031071300,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,2.5,3513,COPD
2018,17031051200,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",68.5,1516,Colorectal Cancer Screening
2018,17031050100,Health Outcomes,Current asthma among adults aged >=18 years,8.0,2290,Current Asthma
2018,17031061902,Prevention,Cervical cancer screening among adult women aged 21-65 years,83.8,4240,Cervical Cancer Screening
2018,17031050800,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,29.6,1289,Binge Drinking
2018,17031010202,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,75.0,2818,Annual Checkup
2018,17031220400,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,4.7,2495,Cancer (except skin)
2018,17031020400,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,20.4,4168,Binge Drinking
2018,17031070400,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,7.0,2984,Physical Health
2018,17031210400,Health Outcomes,Stroke among adults aged >=18 years,3.0,3035,Stroke
2018,17031242200,Prevention,Cervical cancer screening among adult women aged 21-65 years,86.2,3590,Cervical Cancer Screening
2017,17031071800,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,67.0,2646,Taking BP Medication
2018,17031030102,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",65.5,3204,Colorectal Cancer Screening
2018,17031110300,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",31.8,5161,Core preventive services for older men
2018,17031242400,Health Outcomes,Chronic kidney disease among adults aged >=18 years,1.8,2764,Chronic Kidney Disease
2018,17031242500,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,3.8,3438,COPD
2018,17031190702,Unhealthy Behaviors,Current smoking among adults aged >=18 years,21.9,4869,Current Smoking
2018,17031191301,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,32.4,5397,Physical Inactivity
2018,17031170500,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,10.3,4980,Physical Health
2018,17031242600,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,71.2,5831,Annual Checkup
2018,17031070200,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,3.9,3900,Cancer (except skin)
2018,17031081600,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,30.6,3545,Sleep <7 hours
2017,17031070102,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,57.2,2413,Taking BP Medication
2018,17031110400,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,8.3,4352,Diabetes
2018,17031062400,Health Outcomes,Stroke among adults aged >=18 years,1.0,1421,Stroke
2018,17031240500,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",71.0,2251,Colorectal Cancer Screening
2017,17031210100,Health Outcomes,High blood pressure among adults aged >=18 years,22.9,4028,High Blood Pressure
2018,17031190800,Health Outcomes,Stroke among adults aged >=18 years,2.9,6632,Stroke
2018,17031200100,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",24.6,4354,Core preventive services for older women
2018,17031171100,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,8.3,4110,Diabetes
2018,17031031100,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,33.8,4402,Sleep <7 hours
2018,17031010400,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,4.0,5042,COPD
2017,17031230200,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,64.5,2107,Taking BP Medication
2018,17031251600,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,20.2,3649,Diabetes
2018,17031020901,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,6.3,5221,COPD
2018,17031060200,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,32.0,2111,Sleep <7 hours
2018,17031030601,Health Outcomes,Stroke among adults aged >=18 years,3.8,4012,Stroke
2017,17031242000,Prevention,Cholesterol screening among adults aged >=18 years,80.3,4565,Cholesterol Screening
2018,17031251600,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,20.0,3649,Physical Health
2018,17031080202,Unhealthy Behaviors,Current smoking among adults aged >=18 years,8.7,3498,Current Smoking
2018,17031040402,Health Outcomes,Arthritis among adults aged >=18 years,11.8,4468,Arthritis
2018,17031020901,Prevention,Cervical cancer screening among adult women aged 21-65 years,75.8,5221,Cervical Cancer Screening
2018,17031170900,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,26.3,1713,Physical Inactivity
2018,17031110400,Health Outcomes,Current asthma among adults aged >=18 years,8.6,4352,Current Asthma
2018,17031010702,Health Outcomes,Chronic kidney disease among adults aged >=18 years,2.5,5143,Chronic Kidney Disease
2018,17031190402,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,10.6,5458,Diabetes
2018,17031040100,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,72.5,3985,Annual Checkup
2018,17031231200,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,35.2,6095,Physical Inactivity
2018,17031220500,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,69.7,2626,Annual Checkup
2018,17031050200,Prevention,Mammography use among women aged 50-74 years,79.2,4837,Mammography
2018,17031071300,Health Outcomes,Coronary heart disease among adults aged >=18 years,2.4,3513,Coronary Heart Disease
2018,17031140602,Health Outcomes,All teeth lost among adults aged >=65 years,12.4,5397,Teeth Loss
2018,17031231100,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",56.9,1236,Colorectal Cancer Screening
2018,17031230100,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,13.4,1623,Mental Health
2018,17031240700,Unhealthy Behaviors,Obesity among adults aged >=18 years,29.7,1535,Obesity
2018,17031160700,Health Outcomes,All teeth lost among adults aged >=65 years,9.5,5893,Teeth Loss
2017,17031040401,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,24.6,3092,High Cholesterol
2018,17031051100,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,3.5,1556,Diabetes
2018,17031063301,Prevention,Current lack of health insurance among adults aged 18-64 years,9.8,2641,Health Insurance
2018,17031110200,Health Outcomes,Stroke among adults aged >=18 years,2.9,2828,Stroke
2018,17031081000,Health Outcomes,All teeth lost among adults aged >=65 years,9.0,7546,Teeth Loss
2018,17031230600,Prevention,Current lack of health insurance among adults aged 18-64 years,33.9,6818,Health Insurance
2018,17031032100,Prevention,Cervical cancer screening among adult women aged 21-65 years,81.8,7052,Cervical Cancer Screening
2018,17031160100,Health Outcomes,All teeth lost among adults aged >=65 years,8.4,2485,Teeth Loss
2017,17031242900,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,62.6,1670,Taking BP Medication
2018,17031210502,Prevention,Mammography use among women aged 50-74 years,76.7,4486,Mammography
2018,17031220902,Unhealthy Behaviors,Obesity among adults aged >=18 years,33.5,3371,Obesity
2017,17031062400,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,54.3,1421,Taking BP Medication
2018,17031010501,Prevention,Mammography use among women aged 50-74 years,80.7,4091,Mammography
2017,17031210700,Prevention,Cholesterol screening among adults aged >=18 years,78.5,4309,Cholesterol Screening
2018,17031030800,Health Outcomes,Coronary heart disease among adults aged >=18 years,3.6,4326,Coronary Heart Disease
2018,17031080400,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",23.1,4317,Core preventive services for older women
2018,17031062400,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",40.0,1421,Core preventive services for older men
2018,17031240300,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,3.5,1317,Diabetes
2018,17031110100,Unhealthy Behaviors,Current smoking among adults aged >=18 years,16.1,5254,Current Smoking
2017,17031080300,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,56.6,4315,Taking BP Medication
2018,17031243300,Health Outcomes,Arthritis among adults aged >=18 years,11.5,2386,Arthritis
2018,17031031502,Health Outcomes,Arthritis among adults aged >=18 years,20.3,4354,Arthritis
2018,17031140100,Prevention,Current lack of health insurance among adults aged 18-64 years,27.4,3729,Health Insurance
2018,17031100100,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",64.0,5313,Colorectal Cancer Screening
